Id Financeiro;Status cliente;Id cliente (CNPJ);Razão Social;Nome Fantasia (Omie);MRR Atual;Data Cohort;Data Movimento;MRR;Movimento MRR;Tipo Movimento;Status contrato;Id contrato (Omie);Documento;Vigência inicial contrato;Vigência final contrato;Meses vigência;Valor contrato;Tipo Renovação;Índice Renovação;Vendedor;Valor original do MRR;Obs. Contrato;Condição pagamento
17463MAPA00;Inativo;17463456000190;PATRUS TRANSPORTES LTDA;MA PATRUS;Não;27/09/2019;-;-;-;Implantação;Vencido;MAPA00;Contrato;27/09/2019;27/09/2019;0;R$ 800,00;-;-;Carlos;-;;Única
17463MAPA01;Inativo;17463456000190;PATRUS TRANSPORTES LTDA;MA PATRUS;Não;27/09/2019;27/09/2019;R$ 1.000,00;R$ 1.000,00;New Business;Vencido;MAPA01;Contrato;27/09/2019;26/09/2020;12;R$ 12.000,00;0;0;Carlos;;;Mensal
17463MAPA02;Inativo;17463456000190;PATRUS TRANSPORTES LTDA;MA PATRUS;Não;27/09/2019;27/09/2020;R$ 1.000,00;R$ 0,00;Expansion;Vencido;MAPA02;nd;27/09/2020;26/10/2020;1;R$ 1.000,00;0;0;Carlos;;;Mensal
19471PRAGXX;Inativo;19471981000183;PRIME AGRO PRODUTOS AGRÍCOLAS LTDA;PRIME AGRO;Não;23/01/2023;23/11/2023;R$ 0,00;-R$ 2.500,00;Churn;Vencido;PRAGXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
61074MAPF00;Inativo;61074175000138;MAPFRE SEGUROS GERAIS S.A.;MAPFRE SEGUROS;Não;19/01/2022;-;-;-;Implantação;Vencido;MAPF00;Contrato;19/01/2022;19/01/2022;0;R$ 3.750,00;-;-;Carlos;-;;Única
61074MAPF01;Inativo;61074175000138;MAPFRE SEGUROS GERAIS S.A.;MAPFRE SEGUROS;Não;19/01/2022;19/01/2022;R$ 7.110,00;R$ 7.110,00;New Business;Vencido;MAPF01;Contrato;19/01/2022;27/07/2022;6;R$ 42.660,00;Termo Aditivo;IPCA;Carlos;;;À vista
76580QUALXX;Inativo;7658098000118;QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.;QUALICORP;Não;01/09/2021;01/01/2024;R$ 0,00;-R$ 5.833,33;Churn;Vencido;QUALXX;??;-;-;-;-;-;-;Lillian;-;-;-
38538MARF01;Ativo;3853896003912;MARFRIG GLOBAL FOODS S.A;MARFRIG;Sim;27/06/2025;27/06/2025;R$ 2.812,00;R$ 2.812,00;New Business;Vigente;MARF01;Contrato;27/06/2025;26/06/2027;24;R$ 67.488,00;Termo Aditivo;;Carlos;;Foi feito um aditivo para corrigir a data final;Mensal
42591ARCO01;Ativo;42591651000143;ARCOS DOURADOS COMERCIO DE ALIMENTOS S.A;MC DONALDS;Não;23/07/2024;23/07/2024;R$ 8.000,00;R$ 8.000,00;New Business;Vencido;ARCO01;nd;23/07/2024;22/07/2025;12;R$ 96.000,00;Termo Aditivo;IPCA;Carlos;10.000,00;20% de desconto para pagamento à vista;À vista
42591ARCO02;Ativo;42591651000143;ARCOS DOURADOS COMERCIO DE ALIMENTOS S.A;MC DONALDS;Sim;23/07/2024;23/07/2025;R$ 10.065,42;R$ 2.065,42;Expansion;Vigente;ARCO02;nd;23/07/2025;22/07/2026;12;R$ 120.785,00;Termo Aditivo;IPCA;Carlos;10.595,18;Desconto de R$6.357,16;À vista
59104MERC01;Ativo;59104273000129;MERCEDES-BENZ DO BRASIL LTDA;MERCEDES-BENZ;Não;01/01/2024;01/01/2024;R$ 15.480,00;R$ 15.480,00;New Business;Vencido;MERC01;Contrato de compra;01/01/2024;31/12/2025;24;R$ 371.520,00;Aditivo;Não definido;Carlos;R$ 16.000,00;;Mensal
59104MERC02;Ativo;59104273000129;MERCEDES-BENZ DO BRASIL LTDA;MERCEDES-BENZ;Sim;01/01/2024;01/01/2026;R$ 16.500,00;R$ 1.020,00;Expansion;Vigente;MERC02;Contrato de compra;01/01/2026;31/12/2027;24;R$ 396.000,00;Aditivo;Não definido;Carlos;R$ 17.383,79;Pedido de compra mensal;Mensal
48210META01;Inativo;4821041000108;METALFRIO SOLUTIONS S.A.;METALFRIO;Não;01/01/2024;01/01/2024;R$ 5.300,00;R$ 5.300,00;New Business;Vencido;META01;Contrato;01/01/2024;31/12/2024;12;R$ 64.483,33;Termo Aditivo;IPCA;Carlos;5.781,81;;À vista
48210META02;Inativo;4821041000108;METALFRIO SOLUTIONS S.A.;METALFRIO;Não;01/01/2024;01/01/2025;R$ 5.830,00;R$ 530,00;Expansion;Vencido;META02;;01/01/2025;20/10/2025;10;R$ 56.356,67;Termo Aditivo;IPCA;Carlos;6.064,75;;Mensal
20504PIPEXX;Inativo;20504074000172;PIPEFY MARKETING E TECNOLOGIA LTDA;PIPEFY;Não;16/11/2020;03/01/2024;R$ 0,00;-R$ 1.922,48;Churn;Vencido;PIPEXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
67620MNRV01;Inativo;67620377000114;MINERVA S.A.;MINERVA FOODS;Não;01/01/2022;01/01/2022;R$ 2.500,00;R$ 2.500,00;New Business;Vencido;MNRV01;Contrato;01/01/2022;31/12/2022;12;R$ 30.000,00;Termo Aditivo;Não definido;Carlos;;;Mensal
67620MNRV02;Inativo;67620377000114;MINERVA S.A.;MINERVA FOODS;Não;01/01/2022;01/01/2023;R$ 3.612,50;R$ 1.112,50;Expansion;Vencido;MNRV02;Aditivo;01/01/2023;31/12/2023;12;R$ 43.350,00;Termo Aditivo;Não definido;Carlos;;;Mensal
67620MNRV03;Inativo;67620377000114;MINERVA S.A.;MINERVA FOODS;Não;01/01/2022;01/01/2024;R$ 4.250,00;R$ 637,50;Expansion;Vencido;MNRV03;Aditivo;01/01/2024;11/07/2024;7;R$ 29.750,00;Termo Aditivo;Não definido;Carlos;;;Mensal
67620MNRV04;Inativo;67620377000114;MINERVA S.A.;MINERVA FOODS;Não;01/01/2022;12/07/2024;R$ 6.240,00;R$ 1.990,00;Expansion;Vencido;MNRV04;Aditivo;12/07/2024;11/07/2025;12;R$ 74.880,00;Termo Aditivo;Não definido;Carlos;7800;20% de desconto para pagamento à vista;À vista
67620MNRV05;Inativo;67620377000114;MINERVA S.A.;MINERVA FOODS;Não;01/01/2022;12/07/2025;R$ 13.828,00;R$ 7.588,00;Expansion;Vencido;MNRV05;Aditivo;12/07/2025;11/11/2025;4;R$ 55.312,00;Termo Aditivo;Não definido;Carlos;;4 meses no valor de R$13.828,00 ;Mensal
82261ICTSXX;Inativo;8226125000146;ICTS GLOBAL SERVICOS DE CONSULTORIA EM GESTAO DE RISCOS LTDA.;ICTS;Não;06/11/2020;16/01/2024;R$ 0,00;-R$ 3.329,68;Churn;Vencido;ICTSXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
41847MOBY01;Inativo;4184712000240;PAYTEC TECNOLOGIA EM PAGAMENTOS LTDA (MOBYAN);MOBYAN;Não;01/07/2023;01/07/2023;R$ 4.615,38;R$ 4.615,38;New Business;Vencido;MOBY01;Contrato;01/07/2023;31/07/2024;13;R$ 59.999,94;Automática;IPCA;Sabrina;;;Mensal
41847MOBY02;Inativo;4184712000240;PAYTEC TECNOLOGIA EM PAGAMENTOS LTDA (MOBYAN);MOBYAN;Não;01/07/2023;01/08/2024;R$ 5.224,92;R$ 609,54;Expansion;Vencido;MOBY02;;01/08/2024;31/07/2025;12;R$ 62.699,04;Automática;IPCA;Sabrina;;;Mensal
41847MOBY03;Inativo;4184712000240;PAYTEC TECNOLOGIA EM PAGAMENTOS LTDA (MOBYAN);MOBYAN;Não;01/07/2023;01/08/2025;R$ 5.540,30;R$ 315,38;Expansion;Vencido;MOBY03;;01/08/2025;31/12/2025;5;R$ 27.701,50;Automática;IPCA;Sabrina;;"Cliente cancelou o contrato antecipadamente";Mensal
26314SANKXX;Ativo;26314062000161;SANKHYA JIVA TECNOLOGIA E INOVACAO LTDA;SANKHYA;Não;09/09/2020;12/02/2024;R$ 0,00;-R$ 3.701,88;Churn;Vencido;SANKXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
79761MOVI01;Ativo;7976147000160;MOVIDA LOCACAO DE VEICULOS S.A.;MOVIDA;Não;17/05/2021;17/05/2021;R$ 2.000,00;R$ 2.000,00;New Business;Vencido;MOVI01;nd;17/05/2021;16/04/2022;11;R$ 22.000,00;Automática;IPCA;Carlos;;;Mensal
79761MOVI02;Ativo;7976147000160;MOVIDA LOCACAO DE VEICULOS S.A.;MOVIDA;Não;17/05/2021;17/04/2022;R$ 4.000,00;R$ 2.000,00;Expansion;Vencido;MOVI02;Contrato;17/04/2022;16/04/2023;12;R$ 48.000,00;Automática;IPCA;Carlos;;;Mensal
79761MOVI03;Ativo;7976147000160;MOVIDA LOCACAO DE VEICULOS S.A.;MOVIDA;Não;17/05/2021;17/04/2023;R$ 4.186,03;R$ 186,03;Expansion;Vencido;MOVI03;nd;17/04/2023;16/04/2024;12;R$ 50.232,36;Automática;IPCA;Carlos;;;Mensal
79761MOVI04;Ativo;7976147000160;MOVIDA LOCACAO DE VEICULOS S.A.;MOVIDA;Não;17/05/2021;17/04/2024;R$ 4.337,51;R$ 151,48;Expansion;Vencido;MOVI04;nd;17/04/2024;16/04/2025;12;R$ 52.050,12;Automática;IPCA;Carlos;;;Mensal
21314MOVI05;Ativo;21314559000166;MOVIDA PARTICIPAÇÕES S.A.;MOVIDA;Sim;17/05/2021;17/04/2025;R$ 4.580,46;R$ 242,95;Expansion;Vigente;MOVI05;nd;17/04/2025;16/04/2026;12;R$ 54.965,52;Automática;IPCA;Carlos;;;Mensal
78168MULT01;Ativo;7816890000153;MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S.A.;MULTIPLAN;Sim;30/06/2025;30/06/2025;R$ 2.875,00;R$ 2.875,00;New Business;Vigente;MULT01;Contrato;30/06/2025;29/06/2026;12;R$ 34.500,00;Aditivo;IPCA;Wellignton;;;Mensal
48905JJGC00;Inativo;489050002985;JJGC INDUSTRIA E COMERCIO DE MATERIAIS DENTARIOS S.A;NEODENT;Não;29/04/2021;-;-;-;Implantação;Vencido;JJGC00;Contrato;29/04/2021;29/04/2021;0;R$ 8.500,00;-;-;Carlos;-;;Única
48905JJGC01;Inativo;489050002985;JJGC INDUSTRIA E COMERCIO DE MATERIAIS DENTARIOS S.A;NEODENT;Não;29/04/2021;29/04/2021;R$ 11.000,00;R$ 11.000,00;New Business;Vencido;JJGC01;Contrato;29/04/2021;31/07/2022;15;R$ 165.000,00;Termo Aditivo;Não definido;Carlos;;;Mensal
42179TUPPXX;Inativo;42179671000101;DART DO BRASIL INDÚSTRIA E COMÉRCIO LTDA (TUPPERWARE);TUPPERWARE;Não;27/04/2023;27/04/2024;R$ 0,00;-R$ 3.600,00;Churn;Vencido;TUPPXX;;-;-;-;-;-;-;Sabrina;-;-;-
44393NUCL01;Ativo;44393564000107;CIP S.A.;NUCLEA;Sim;10/06/2025;10/06/2025;R$ 3.846,15;R$ 3.846,15;New Business;Vigente;NUCL01;Contrato;10/06/2025;09/07/2026;13;R$ 50.000,00;Aditivo;IPCA;Wellignton;R$ 4.200,00;Primeiro mês de teste e 400,00 de desconto;À vista
49720OBAH01;Ativo;4972092000122;GRUPO FARTURA DE HORTIFRUT S.A.;OBA HORTIFRUTI;Sim;08/05/2025;08/05/2025;R$ 4.453,58;R$ 4.453,58;New Business;Vigente;OBAH01;Contrato;08/05/2025;07/05/2026;12;R$ 53.443,00;Aditivo;IPCA;Carlos;R$ 4.688,00;5% de desconto;À vista
58119ODPR01;Ativo;58119199000151;ODONTOPREV S.A.;ODONTOPREV;Não;01/01/2022;01/01/2022;R$ 1.300,00;R$ 1.300,00;New Business;Vencido;ODPR01;Contrato;01/01/2022;31/12/2022;12;R$ 15.600,00;Automática;IGPM;Carlos;;;À vista
58119ODPR02;Ativo;58119199000151;ODONTOPREV S.A.;ODONTOPREV;Não;01/01/2022;01/01/2023;R$ 1.302,41;R$ 2,41;Expansion;Vencido;ODPR02;nd;01/01/2023;31/12/2023;12;R$ 15.628,92;Automática;IGPM;Carlos;R$ 16.451,51;;À vista
58119ODPR03;Ativo;58119199000151;ODONTOPREV S.A.;ODONTOPREV;Não;01/01/2022;01/01/2024;R$ 1.370,96;R$ 68,55;Expansion;Vencido;ODPR03;nd;01/01/2024;31/12/2024;12;R$ 16.451,52;Automática;IGPM;Carlos;R$ 16.451,51;;À vista
58119ODPR04;Ativo;58119199000151;ODONTOPREV S.A.;ODONTOPREV;Não;01/01/2022;01/01/2025;R$ 1.687,50;R$ 316,54;Expansion;Vencido;ODPR04;Aditivo;01/01/2025;31/12/2025;12;R$ 20.475,00;Automática;IGPM;Carlos;1.875,00;;À vista
58119ODPR05;Ativo;58119199000151;ODONTOPREV S.A.;ODONTOPREV;Sim;01/01/2022;01/01/2026;R$ 1.925,00;R$ 237,50;Expansion;Vigente;ODPR05;Aditivo;01/01/2026;31/12/2026;12;R$ 23.100,00;Automática;IGPM;Carlos;1.926,51;;À vista
51173PACH00;Inativo;5117355000189;PACIFIC HYDRO ENERGIA DO BRASIL LTDA;PACIFIC HYDRO;Não;14/07/2021;-;-;-;Implantação;Vencido;PACH00;Contrato;14/07/2021;14/07/2021;0;R$ 331,25;-;-;Carlos;-;;Única
51173PACH01;Inativo;5117355000189;PACIFIC HYDRO ENERGIA DO BRASIL LTDA;PACIFIC HYDRO;Não;14/07/2021;14/07/2021;R$ 408,50;R$ 408,50;New Business;Vencido;PACH01;Contrato;14/07/2021;13/07/2022;12;R$ 4.902,00;Termo Aditivo;IPCA;Carlos;;;Mensal
51173PACH02;Inativo;5117355000189;PACIFIC HYDRO ENERGIA DO BRASIL LTDA;PACIFIC HYDRO;Não;14/07/2021;14/07/2022;R$ 457,10;R$ 48,60;Expansion;Vencido;PACH02;Aditivo;14/07/2022;13/07/2023;12;R$ 5.485,20;Termo Aditivo;IPCA;Carlos;;;Mensal
33541COMHXX;Inativo;33541368000116;COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO;CHESF;Não;30/05/2022;20/06/2024;R$ 0,00;-R$ 3.500,00;Churn;Vencido;COMHXX;;-;-;-;-;-;-;Carlos;-;-;-
83769PAIP01;Ativo;8376900000140;PAIPE SUPORTE MANUTENÇÃO E DESENVOLVIMENTO DE TECNOLOGIA DE SOFTWARE LTDA;PAIPE ;Sim;08/04/2025;08/04/2025;R$ 864,92;R$ 864,92;New Business;Vigente;PAIP01;Contrato;08/04/2025;07/05/2026;13;R$ 11.244,00;Aditivo;IPCA;Wellignton;R$ 937,00;;Mensal
14388PBAN00;Ativo;14388334000199;PARANA BANCO S/A;PARANA BANCO;Não;23/07/2021;-;-;-;Implantação;Vencido;PBAN00;Contrato;23/07/2021;23/07/2021;0;R$ 13.115,76;-;-;Carlos;-;;Única
14388PBAN01;Ativo;14388334000199;PARANA BANCO S/A;PARANA BANCO;Não;23/07/2021;23/07/2021;R$ 11.895,76;R$ 11.895,76;New Business;Vencido;PBAN01;Contrato;23/07/2021;22/07/2022;12;R$ 142.749,12;Automática;IPCA;Carlos;;;Mensal
14388PBAN02;Ativo;14388334000199;PARANA BANCO S/A;PARANA BANCO;Não;23/07/2021;23/07/2022;R$ 0,00;-R$ 11.895,76;Contraction;Vencido;PBAN02;Aditivo;23/07/2022;23/01/2023;6;R$ 0,00;Automática;IPCA;Carlos;;;Mensal
14388PBAN03;Ativo;14388334000199;PARANA BANCO S/A;PARANA BANCO;Não;23/07/2021;23/01/2023;R$ 13.200,00;R$ 13.200,00;Expansion;Vencido;PBAN03;Aditivo;23/01/2023;23/01/2025;24;R$ 316.800,00;Automática;IPCA;Carlos;R$ 16.500,00;;Mensal
14388PBAN04;Ativo;14388334000199;PARANA BANCO S/A;PARANA BANCO;Sim;23/07/2021;24/01/2025;R$ 13.200,00;R$ 0,00;Expansion;Vigente;PBAN04;Aditivo;24/01/2025;23/01/2027;24;R$ 316.800,00;Automática;IPCA;Carlos;;;À vista
14723PEER01/01;Ativo;14723379000172;PEERS CONSULTORIA E SERVICOS LTDA;PEERS;Não;01/07/2024;01/07/2024;R$ 2.028,57;R$ 2.057,14;New Business;Vencido;PEER01/01;Acordo entre as partes;01/07/2024;13/01/2025;7;R$ 9.600,00;Aditivo;IPCA;Carlos;R$ 2.400,00;2 meses grátis;Mensal
14723PEER01/02;Ativo;14723379000172;PEERS CONSULTORIA E SERVICOS LTDA;PEERS;Não;01/07/2024;01/07/2024;R$ 2.323,43;R$ 2.323,43;New Business;Vencido;PEER01/02;Acordo entre as partes;14/01/2025;31/08/2025;8;R$ 23.040,00;Aditivo;IPCA;Carlos;R$ 2.880,00;UPSELL;Mensal
14723PEER02;Ativo;14723379000172;PEERS CONSULTORIA E SERVICOS LTDA;PEERS;Sim;01/07/2024;01/09/2025;R$ 3.056,37;R$ 732,94;Expansion;Vigente;PEER02;;01/09/2025;31/08/2026;12;R$ 36.676,44;Aditivo;IPCA;Carlos;3.056,37;;Mensal
20504PIPE00;Inativo;20504074000172;PIPEFY MARKETING E TECNOLOGIA LTDA;PIPEFY;Não;16/11/2020;-;-;-;Implantação;Vencido;PIPE00;Contrato;16/11/2020;16/11/2020;0;R$ 1.500,00;-;-;Carlos;-;implantação ;Única
20504PIPE01;Inativo;20504074000172;PIPEFY MARKETING E TECNOLOGIA LTDA;PIPEFY;Não;16/11/2020;16/11/2020;R$ 750,00;R$ 750,00;New Business;Vencido;PIPE01;Aditivo;16/11/2020;15/06/2021;7;R$ 5.250,00;Termo Aditivo;Não definido;Carlos;R$ 1.337,00;desconto de 40,15% para o primeiro ano de contrato;Mensal
20504PIPE02;Inativo;20504074000172;PIPEFY MARKETING E TECNOLOGIA LTDA;PIPEFY;Não;16/11/2020;16/06/2021;R$ 1.500,00;R$ 750,00;Expansion;Vencido;PIPE02;Aditivo;16/06/2021;15/11/2021;5;R$ 7.500,00;Termo Aditivo;Não definido;Carlos;;;Mensal
20504PIPE03;Inativo;20504074000172;PIPEFY MARKETING E TECNOLOGIA LTDA;PIPEFY;Não;16/11/2020;16/11/2021;R$ 1.922,48;R$ 422,48;Expansion;Vencido;PIPE03;Aditivo;16/11/2021;16/11/2022;12;R$ 23.069,76;Termo Aditivo;Não definido;Carlos;;;Mensal
20504PIPE04;Inativo;20504074000172;PIPEFY MARKETING E TECNOLOGIA LTDA;PIPEFY;Não;16/11/2020;17/11/2022;R$ 1.922,48;R$ 0,00;Expansion;Vencido;PIPE04;Aditivo;17/11/2022;02/01/2024;14;R$ 26.081,65;Termo Aditivo;Não definido;Carlos;;;Mensal
71996TVVMXX;Inativo;7199664000170;TELEVISAO VERDES MARES LTDA;TELEVISAO VERDES MARES;Não;28/10/2020;11/07/2024;R$ 0,00;-R$ 1.922,48;Churn;Vencido;TVVMXX;;-;-;-;-;-;-;Carlos;-;-;-
13172ITAP01;Inativo;1317277000105;ITAPOÁ TERMINAIS PORTUÁRIOS S.A;PORTO ITAPOÁ;Não;31/08/2022;31/08/2022;R$ 12.000,00;R$ 12.000,00;New Business;Vencido;ITAP01;Contrato;31/08/2022;30/08/2023;12;R$ 144.000,00;Termo Aditivo;IPCA;Carlos;;;Mensal
13172ITAP02;Inativo;1317277000105;ITAPOÁ TERMINAIS PORTUÁRIOS S.A;PORTO ITAPOÁ;Não;31/08/2022;01/09/2023;R$ 12.000,00;R$ 0,00;Expansion;Vencido;ITAP02;Aditivo;01/09/2023;31/08/2024;12;R$ 144.000,00;Termo Aditivo;IPCA;Carlos;;o valor dos serviços ficou mantido ;Mensal
13172ITAP03;Inativo;1317277000105;ITAPOÁ TERMINAIS PORTUÁRIOS S.A;PORTO ITAPOÁ;Não;31/08/2022;01/09/2024;R$ 12.000,00;R$ 0,00;Expansion;Vencido;ITAP03;Aditivo;01/09/2024;17/05/2025;9;R$ 102.800,00;Termo Aditivo;IPCA;Carlos;R$ 12.584,20;o valor dos serviços ficou mantido ;Mensal
21256JMENXX;Inativo;21256870000287;FERRO + MINERAÇÃO S.A;JMENDES;Não;01/08/2024;01/11/2024;R$ 0,00;-R$ 2.400,00;Churn;Vencido;JMENXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
46325PREM01;Ativo;46325254000180;GRANDFOOD INDÚSTRIA E COMÉRCIO LTDA.;PREMIERPET;Não;01/10/2024;01/10/2024;R$ 2.400,00;R$ 2.400,00;New Business;Vencido;PREM01;Contrato;01/10/2024;31/12/2025;15;R$ 36.000,00;Automática;IPCA - IBGE, o qual for maior;Carlos;R$ 3.600,00;20%  de desconto e 3 meses grátis;À vista
46325PREM02;Ativo;46325254000180;GRANDFOOD INDÚSTRIA E COMÉRCIO LTDA.;PREMIERPET;Sim;01/10/2024;01/01/2026;R$ 3.402,00;R$ 1.002,00;Expansion;Vigente;PREM02;Aditivo;01/01/2026;31/12/2026;12;R$ 40.824,00;Automática;IPCA - IBGE, o qual for maior;Carlos;R$ 3.780,00;10% de desconto à vista;À vista
19471PRAG01/1;Inativo;19471981000183;PRIME AGRO PRODUTOS AGRÍCOLAS LTDA;PRIME AGRO;Não;23/01/2023;23/01/2023;R$ 2.500,00;R$ 2.500,00;New Business;Vencido;PRAG01/1;Contrato;23/01/2023;22/11/2023;10;R$ 25.000,00;Automática;IPCA;Carlos;R$ 2.500,00;;Mensal
